cohort,model_id,cohort_size,high_risk_mix,mean_pd,p50_pd,p90_pd,approval_rate,predicted_default_rate,actual_default_rate,auc
severe_risk_shift,WGNB012,8000,0.35,0.23470914548180838,0.0069218013628449,0.9999603355906228,0.75575,0.24425,0.127625,0.8299630246553288
severe_risk_shift,WGNB013,8000,0.35,0.2411980816921102,0.0093428218027402,0.9999641529678978,0.748625,0.251375,0.127625,0.8298424727098603
severe_risk_shift,WGNB014,8000,0.35,0.243082941179052,0.009536086408541401,0.9999646343191264,0.7482500000000001,0.25175,0.127625,0.8295654418130564
severe_risk_shift,WLOG001,8000,0.35,0.10000743290131177,0.0585900127649527,0.1836957508367603,0.950875,0.049125,0.127625,0.7344144508522069
severe_risk_shift,WLOG002,8000,0.35,0.11100284281963507,0.0471144635306888,0.2580397000069942,0.89925,0.10075,0.127625,0.7924529149221837
severe_risk_shift,WLOG003,8000,0.35,0.1180353330205431,0.0559908041025656,0.306525702940122,0.86925,0.13075,0.127625,0.8271569991912214
severe_risk_shift,WLOG004,8000,0.35,0.11882072515698953,0.0540553611944718,0.2907988811131343,0.874,0.126,0.127625,0.8331763865824421
severe_risk_shift,WLOG005,8000,0.35,0.11928150874389919,0.0585008913211963,0.30298916050508057,0.868125,0.131875,0.127625,0.8358034085466135
severe_risk_shift,XGB001,8000,0.35,0.12416489477074354,0.0604221653193235,0.3598351687192921,0.8405,0.1595,0.127625,0.8483736504041297
severe_risk_shift,XGB002,8000,0.35,0.12406288120005043,0.059801073744893005,0.36023015677928927,0.84175,0.15825,0.127625,0.8484906938529314
severe_risk_shift,XGB003,8000,0.35,0.12277371331723404,0.0607223249971866,0.34090784788131717,0.851375,0.148625,0.127625,0.8469083618562417
severe_risk_shift,XGB004,8000,0.35,0.1226517194426269,0.060892784968018504,0.34183498322963723,0.851125,0.148875,0.127625,0.8463199167952999
severe_risk_shift,XGBSTACK001,8000,0.35,0.12467897986067689,0.0577930770814418,0.3601572215557098,0.8416250000000001,0.158375,0.127625,0.8479276503078566
